20,1,300
40,1,300
60,1,300
80,1,300
100,1,300
120,1,300
140,1,300
160,1,300
180,1,300
200,1,300
220,1,300
240,1,300
260,1,300
280,1,300
300,1,300
320,1,300
340,1,300
360,1,300
380,1,300
400,1,300
420,1,300
440,1,300
460,1,300
480,1,300
500,1,300
520,1,300
540,1,300
560,1,300
580,1,300
600,1,300
620,1,300
640,1,300
660,1,300
680,1,300
700,1,300
720,1,300
740,1,300
760,1,300
780,1,300
800,1,300
820,1,300
840,1,300
860,1,300
880,1,300
900,1,300
920,1,300
940,1,300
960,1,300
980,1,300
1000,1,300
1020,1,300
1040,1,300
1060,1,300
1080,1,300
1100,1,300
1120,1,300
1140,1,300
1160,1,300
1180,1,300
1200,1,300
1220,1,300
1240,1,300
1260,1,300
1280,1,300
1300,1,300
1320,1,300
1340,1,300
1360,1,300
1380,1,300
1400,1,300
1420,1,300
1440,1,300
1460,1,300
1480,1,300
1500,1,300
1520,1,300
1540,1,300
1560,1,300
1580,1,300
1600,1,300
1620,1,300
1640,1,300
1660,1,300
1680,1,300
1700,1,300
1720,1,300
1740,1,300
1760,1,300
1780,1,300
1800,1,300
1820,1,300
1840,1,300
1860,1,300
1880,1,300
1900,1,300
1920,1,300
1940,1,300
1960,1,300
1980,1,300
2000,1,300
2020,1,300
2040,1,300
2060,1,300
2080,1,300
2100,1,300
2120,1,300
2140,1,300
2160,1,300
2180,1,300
2200,1,300
2220,1,300
2240,1,300
2260,1,300
2280,1,300
2300,1,300
2320,1,300
2340,1,300
2360,1,300
2380,1,300
2400,1,300
2420,1,300
2440,1,300
2460,1,300
2480,1,300
2500,1,300
2520,1,300
2540,1,300
2560,1,300
2580,1,300
2600,1,300
2620,1,300
2640,1,300
2660,1,300
2680,1,300
2700,1,300
2720,1,300
2740,1,300
2760,1,300
2780,1,300
2800,1,300
2820,1,300
2840,1,300
2860,1,300
2880,1,300
2900,1,300
2920,1,300
2940,1,300
2960,1,300
2980,1,300
3000,1,300
3020,1,300
3040,1,300
3060,1,300
3080,1,300
3100,1,300
3120,1,300
3140,1,300
3160,1,300
3180,1,300
3200,1,300
3220,1,300
3240,1,300
3260,1,300
3280,1,300
3300,1,300
3320,1,300
3340,1,300
3360,1,300
3380,1,300
3400,1,300
3420,1,300
3440,1,300
3460,1,300
3480,1,300
3500,1,300
3520,1,300
3540,1,300
3560,1,300
3580,1,300
3600,1,300
3620,1,300
3640,1,300
3660,1,300
3680,1,300
3700,1,300
3720,1,300
3740,1,300
3760,1,300
3780,1,300
3800,1,300
3820,1,300
3840,1,300
3860,1,300
3880,1,300
3900,1,300
3920,1,300
3940,1,300
3960,1,300
3980,1,300
4000,1,300
4020,1,300
4040,1,300
4060,1,300
4080,1,300
4100,1,300
4120,1,300
4140,1,300
4160,1,300
4180,1,300
4200,1,300
4220,1,300
4240,1,300
4260,1,300
4280,1,300
4300,1,300
4320,1,300
4340,1,300
4360,1,300
4380,1,300
4400,1,300
4420,1,300
4440,1,300
4460,1,300
4480,1,300
4500,1,300
4520,1,300
4540,1,300
4560,1,300
4580,1,300
4600,1,300
4620,1,300
4640,1,300
4660,1,300
4680,1,300
4700,1,300
4720,1,300
4740,1,300
4760,1,300
4780,1,300
4800,1,300
4820,1,300
4840,1,300
4860,1,300
4880,1,300
4900,1,300
4920,1,300
4940,1,300
4960,1,300
4980,1,300
5000,1,300
5020,1,300
5040,1,300
5060,1,300
5080,1,300
5100,1,300
5120,1,300
5140,1,300
5160,1,300
5180,1,300
5200,1,300
5220,1,300
5240,1,300
5260,1,300
5280,1,300
5300,1,300
5320,1,300
5340,1,300
5360,1,300
5380,1,300
5400,1,300
5420,1,300
5440,1,300
5460,1,300
5480,1,300
5500,1,300
5520,1,300
5540,1,300
5560,1,300
5580,1,300
5600,1,300
5620,1,300
5640,1,300
5660,1,300
5680,1,300
5700,1,300
5720,1,300
5740,1,300
5760,1,300
5780,1,300
5800,1,300
5820,1,300
5840,1,300
5860,1,300
5880,1,300
5900,1,300
5920,1,300
5940,1,300
5960,1,300
5980,1,300
6000,1,300
6020,1,300
6040,1,300
6060,1,300
6080,1,300
6100,1,300
6120,1,300
6140,1,300
6160,1,300
6180,1,300
6200,1,300
6220,1,300
6240,1,300
6260,1,300
6280,1,300
6300,1,300
6320,1,300
6340,1,300
6360,1,300
6380,1,300
6400,1,300
6420,1,300
6440,1,300
6460,1,300
6480,1,300
6500,1,300
6520,1,300
6540,1,300
6560,1,300
6580,1,300
6600,1,300
6620,1,300
6640,1,300
6660,1,300
6680,1,300
6700,1,300
6720,1,300
6740,1,300
6760,1,300
6780,1,300
6800,1,300
6820,1,300
6840,1,300
6860,1,300
6880,1,300
6900,1,300
6920,1,300
6940,1,300
6960,1,300
6980,1,300
7000,1,300
7020,1,300
7040,1,300
7060,1,300
7080,1,300
7100,1,300
7120,1,300
7140,1,300
7160,1,300
7180,1,300
7200,1,300
7220,1,300
7240,1,300
7260,1,300
7280,1,300
7300,1,300
7320,1,300
7340,1,300
7360,1,300
7380,1,300
7400,1,300
7420,1,300
7440,1,300
7460,1,300
7480,1,300
7500,1,300
7520,1,300
7540,1,300
7560,1,300
7580,1,300
7600,1,300
7620,1,300
7640,1,300
7660,1,300
7680,1,300
7700,1,300
7720,1,300
7740,1,300
7760,1,300
7780,1,300
7800,1,300
7820,1,300
7840,1,300
7860,1,300
7880,1,300
7900,1,300
7920,1,300
7940,1,300
7960,1,300
7980,1,300
8000,1,300
8020,1,300
8040,1,300
8060,1,300
8080,1,300
8100,1,300
8120,1,300
8140,1,300
8160,1,300
8180,1,300
8200,1,300
8220,1,300
8240,1,300
8260,1,300
8280,1,300
8300,1,300
8320,1,300
8340,1,300
8360,1,300
8380,1,300
8400,1,300
8420,1,300
8440,1,300
8460,1,300
8480,1,300
8500,1,300
8520,1,300
8540,1,300
8560,1,300
8580,1,300
8600,1,300
8620,1,300
8640,1,300
8660,1,300
8680,1,300
8700,1,300
8720,1,300
8740,1,300
8760,1,300
8780,1,300
8800,1,300
8820,1,300
8840,1,300
8860,1,300
8880,1,300
8900,1,300
8920,1,300
8940,1,300
8960,1,300
8980,1,300
9000,1,300
9020,1,300
9040,1,300
9060,1,300
9080,1,300
9100,1,300
9120,1,300
9140,1,300
9160,1,300
9180,1,300
9200,1,300
9220,1,300
9240,1,300
9260,1,300
9280,1,300
9300,1,300
9320,1,300
9340,1,300
9360,1,300
9380,1,300
9400,1,300
9420,1,300
9440,1,300
9460,1,300
9480,1,300
9500,1,300
9520,1,300
9540,1,300
9560,1,300
9580,1,300
9600,1,300
9620,1,300
9640,1,300
9660,1,300
9680,1,300
9700,1,300
9720,1,300
9740,1,300
9760,1,300
9780,1,300
9800,1,300
9820,1,300
9840,1,300
9860,1,300
9880,1,300
9900,1,300
9920,1,300
9940,1,300
9960,1,300
9980,1,300
10000,1,300
10020,1,300
10040,1,300
10060,1,300
10080,1,300
10100,1,300
10120,1,300
10140,1,300
10160,1,300
10180,1,300
10200,1,300
10220,1,300
10240,1,300
10260,1,300
10280,1,300
10300,1,300
10320,1,300
10340,1,300
10360,1,300
10380,1,300
10400,1,300
10420,1,300
10440,1,300
10460,1,300
10480,1,300
10500,1,300
10520,1,300
10540,1,300
10560,1,300
10580,1,300
10600,1,300
10620,1,300
10640,1,300
10660,1,300
10680,1,300
10700,1,300
10720,1,300
10740,1,300
10760,1,300
10780,1,300
10800,1,300
10820,1,300
10840,1,300
10860,1,300
10880,1,300
10900,1,300
10920,1,300
10940,1,300
10960,1,300
10980,1,300
11000,1,300
11020,1,300
11040,1,300
11060,1,300
11080,1,300
11100,1,300
11120,1,300
11140,1,300
11160,1,300
11180,1,300
11200,1,300
11220,1,300
11240,1,300
11260,1,300
11280,1,300
11300,1,300
11320,1,300
11340,1,300
11360,1,300
11380,1,300
11400,1,300
11420,1,300
11440,1,300
11460,1,300
11480,1,300
11500,1,300
11520,1,300
11540,1,300
11560,1,300
11580,1,300
11600,1,300
11620,1,300
11640,1,300
11660,1,300
11680,1,300
11700,1,300
11720,1,300
11740,1,300
11760,1,300
11780,1,300
11800,1,300
11820,1,300
11840,1,300
11860,1,300
11880,1,300
11900,1,300
11920,1,300
11940,1,300
11960,1,300
11980,1,300
12000,1,300
12020,1,300
12040,1,300
12060,1,300
12080,1,300
12100,1,300
12120,1,300
12140,1,300
12160,1,300
12180,1,300
12200,1,300
12220,1,300
12240,1,300
12260,1,300
12280,1,300
12300,1,300
12320,1,300
12340,1,300
12360,1,300
12380,1,300
12400,1,300
12420,1,300
12440,1,300
12460,1,300
12480,1,300
12500,1,300
12520,1,300
12540,1,300
12560,1,300
12580,1,300
12600,1,300
12620,1,300
12640,1,300
12660,1,300
12680,1,300
12700,1,300
12720,1,300
12740,1,300
12760,1,300
12780,1,300
12800,1,300
12820,1,300
12840,1,300
12860,1,300
12880,1,300
12900,1,300
12920,1,300
12940,1,300
12960,1,300
12980,1,300
13000,1,300
13020,1,300
13040,1,300
13060,1,300
13080,1,300
13100,1,300
13120,1,300
13140,1,300
13160,1,300
13180,1,300
13200,1,300
13220,1,300
13240,1,300
13260,1,300
13280,1,300
13300,1,300
13320,1,300
13340,1,300
13360,1,300
13380,1,300
13400,1,300
13420,1,300
13440,1,300
13460,1,300
13480,1,300
13500,1,300
13520,1,300
13540,1,300
13560,1,300
13580,1,300
13600,1,300
13620,1,300
13640,1,300
13660,1,300
13680,1,300
13700,1,300
13720,1,300
13740,1,300
13760,1,300
13780,1,300
13800,1,300
13820,1,300
13840,1,300
13860,1,300
13880,1,300
13900,1,300
13920,1,300
13940,1,300
13960,1,300
13980,1,300
14000,1,300
14020,1,300
14040,1,300
14060,1,300
14080,1,300
14100,1,300
14120,1,300
14140,1,300
14160,1,300
14180,1,300
14200,1,300
14220,1,300
14240,1,300
14260,1,300
14280,1,300
14300,1,300
14320,1,300
14340,1,300
14360,1,300
14380,1,300
14400,1,300
14420,1,300
14440,1,300
14460,1,300
14480,1,300
14500,1,300
14520,1,300
14540,1,300
14560,1,300
14580,1,300
14600,1,300
14620,1,300
14640,1,300
14660,1,300
14680,1,300
14700,1,300
14720,1,300
14740,1,300
14760,1,300
14780,1,300
14800,1,300
14820,1,300
14840,1,300
14860,1,300
14880,1,300
