6,1,300
29,1,300
31,1,300
39,1,300
89,1,300
93,1,300
143,1,300
147,1,300
152,1,300
191,1,300
219,1,300
250,1,300
266,1,300
299,1,300
334,1,300
343,1,300
390,1,300
414,1,300
515,1,300
539,1,300
539,1,300
541,1,300
545,1,300
586,1,300
587,1,300
628,1,300
642,1,300
1005,1,300
1006,1,300
1076,1,300
1108,1,300
1114,1,300
1190,1,300
1263,1,300
1277,1,300
1331,1,300
1349,1,300
1361,1,300
1376,1,300
1379,1,300
1394,1,300
1396,1,300
1417,1,300
1420,1,300
1432,1,300
1530,1,300
1553,1,300
1690,1,300
1791,1,300
1821,1,300
1864,1,300
1878,1,300
1879,1,300
1882,1,300
2074,1,300
2096,1,300
2140,1,300
2217,1,300
2320,1,300
2330,1,300
2338,1,300
2346,1,300
2373,1,300
2401,1,300
2472,1,300
2517,1,300
2645,1,300
2698,1,300
2756,1,300
2774,1,300
2791,1,300
2891,1,300
2903,1,300
2917,1,300
2946,1,300
2980,1,300
3004,1,300
3016,1,300
3026,1,300
3042,1,300
3046,1,300
3048,1,300
3080,1,300
3087,1,300
3099,1,300
3124,1,300
3125,1,300
3126,1,300
3136,1,300
3220,1,300
3221,1,300
3401,1,300
3434,1,300
3466,1,300
3524,1,300
3531,1,300
3553,1,300
3584,1,300
3594,1,300
3612,1,300
3617,1,300
3654,1,300
3670,1,300
3675,1,300
3700,1,300
3744,1,300
3755,1,300
3757,1,300
4004,1,300
4023,1,300
4052,1,300
4123,1,300
4149,1,300
4160,1,300
4163,1,300
4208,1,300
4233,1,300
4257,1,300
4265,1,300
4275,1,300
4361,1,300
4377,1,300
4443,1,300
4457,1,300
4478,1,300
4496,1,300
4543,1,300
4603,1,300
4607,1,300
4624,1,300
4628,1,300
4688,1,300
4726,1,300
4790,1,300
4829,1,300
5080,1,300
5082,1,300
5116,1,300
5128,1,300
5158,1,300
5179,1,300
5191,1,300
5205,1,300
5260,1,300
5323,1,300
5418,1,300
5521,1,300
5539,1,300
5577,1,300
5617,1,300
5621,1,300
5674,1,300
5691,1,300
5691,1,300
5693,1,300
5756,1,300
5814,1,300
5872,1,300
5880,1,300
5918,1,300
5919,1,300
5940,1,300
6006,1,300
6011,1,300
6084,1,300
6123,1,300
6164,1,300
6252,1,300
6268,1,300
6321,1,300
6333,1,300
6344,1,300
6376,1,300
6387,1,300
6394,1,300
6454,1,300
6464,1,300
6483,1,300
6574,1,300
6592,1,300
6599,1,300
6624,1,300
6640,1,300
6657,1,300
6827,1,300
6863,1,300
6894,1,300
6919,1,300
6957,1,300
7006,1,300
7007,1,300
7062,1,300
7066,1,300
7124,1,300
7145,1,300
7156,1,300
7223,1,300
7229,1,300
7234,1,300
7269,1,300
7296,1,300
7354,1,300
7364,1,300
7390,1,300
7478,1,300
7538,1,300
7571,1,300
7616,1,300
7621,1,300
7690,1,300
7696,1,300
7741,1,300
7768,1,300
7807,1,300
7869,1,300
7888,1,300
8022,1,300
8025,1,300
8048,1,300
8065,1,300
8087,1,300
8146,1,300
8311,1,300
8513,1,300
8520,1,300
8536,1,300
8544,1,300
8635,1,300
8651,1,300
8713,1,300
8776,1,300
8812,1,300
8855,1,300
8865,1,300
8883,1,300
8938,1,300
8949,1,300
8972,1,300
9010,1,300
9020,1,300
9023,1,300
9023,1,300
9032,1,300
9035,1,300
9060,1,300
9063,1,300
9068,1,300
9089,1,300
9100,1,300
9101,1,300
9148,1,300
9173,1,300
9279,1,300
9305,1,300
9325,1,300
9326,1,300
9366,1,300
9367,1,300
9406,1,300
9421,1,300
9424,1,300
9463,1,300
9468,1,300
9552,1,300
9562,1,300
9573,1,300
9600,1,300
9717,1,300
9768,1,300
9775,1,300
10027,1,300
10041,1,300
10049,1,300
10052,1,300
10074,1,300
10089,1,300
10139,1,300
10199,1,300
10249,1,300
10264,1,300
10380,1,300
10441,1,300
10442,1,300
10475,1,300
10485,1,300
10494,1,300
10513,1,300
10545,1,300
10566,1,300
10566,1,300
10586,1,300
10588,1,300
10613,1,300
10657,1,300
10665,1,300
10704,1,300
10709,1,300
11010,1,300
11110,1,300
11118,1,300
11164,1,300
11165,1,300
11174,1,300
11290,1,300
11316,1,300
11346,1,300
11398,1,300
11431,1,300
11466,1,300
11540,1,300
11542,1,300
11568,1,300
11739,1,300
11740,1,300
11772,1,300
11791,1,300
11796,1,300
11889,1,300
11930,1,300
11963,1,300
11971,1,300
12036,1,300
12056,1,300
12144,1,300
12148,1,300
12193,1,300
12248,1,300
12270,1,300
12290,1,300
12433,1,300
12634,1,300
12655,1,300
12711,1,300
12744,1,300
12815,1,300
12829,1,300
12834,1,300
12835,1,300
12869,1,300
12888,1,300
12969,1,300
13014,1,300
13018,1,300
13023,1,300
13064,1,300
13065,1,300
13096,1,300
13098,1,300
13111,1,300
13151,1,300
13167,1,300
13181,1,300
13220,1,300
13224,1,300
13230,1,300
13265,1,300
13279,1,300
13319,1,300
13382,1,300
13385,1,300
13427,1,300
13470,1,300
13515,1,300
13523,1,300
13526,1,300
13550,1,300
13596,1,300
13785,1,300
13798,1,300
13800,1,300
13848,1,300
13899,1,300
13940,1,300
13979,1,300
14007,1,300
14017,1,300
14027,1,300
14028,1,300
14037,1,300
14053,1,300
14057,1,300
14094,1,300
14115,1,300
14145,1,300
14251,1,300
14293,1,300
14349,1,300
14355,1,300
14379,1,300
14485,1,300
14545,1,300
14547,1,300
14559,1,300
14640,1,300
14645,1,300
14656,1,300
14694,1,300
14719,1,300
14740,1,300
14794,1,300
14827,1,300
14854,1,300
14893,1,300
14913,1,300
14915,1,300
15002,1,300
15162,1,300
15163,1,300
15295,1,300
15339,1,300
15397,1,300
15426,1,300
15476,1,300
15546,1,300
15577,1,300
15628,1,300
15683,1,300
15712,1,300
15775,1,300
15777,1,300
15785,1,300
15800,1,300
15840,1,300
15846,1,300
15856,1,300
15891,1,300
15984,1,300
15991,1,300
15993,1,300
16015,1,300
16016,1,300
16032,1,300
16041,1,300
16116,1,300
16126,1,300
16132,1,300
16176,1,300
16196,1,300
16205,1,300
16209,1,300
16451,1,300
16506,1,300
16528,1,300
16554,1,300
16560,1,300
16592,1,300
16685,1,300
16690,1,300
16716,1,300
16790,1,300
16806,1,300
16816,1,300
16831,1,300
16849,1,300
16852,1,300
16933,1,300
17027,1,300
17113,1,300
17129,1,300
17144,1,300
17178,1,300
17206,1,300
17209,1,300
17216,1,300
17266,1,300
17364,1,300
17388,1,300
17410,1,300
17444,1,300
17467,1,300
17470,1,300
17487,1,300
17521,1,300
17551,1,300
17598,1,300
17607,1,300
17621,1,300
17638,1,300
17638,1,300
17681,1,300
17688,1,300
17759,1,300
17807,1,300
17896,1,300
17902,1,300
18017,1,300
18021,1,300
18023,1,300
18139,1,300
18141,1,300
18149,1,300
18289,1,300
18299,1,300
18328,1,300
18341,1,300
18351,1,300
18363,1,300
18378,1,300
18431,1,300
18444,1,300
18490,1,300
18539,1,300
18608,1,300
18627,1,300
18690,1,300
18766,1,300
18828,1,300
18853,1,300
18874,1,300
18877,1,300
18892,1,300
18932,1,300
18944,1,300
19026,1,300
19080,1,300
19103,1,300
19110,1,300
19132,1,300
19184,1,300
19200,1,300
19218,1,300
19223,1,300
19259,1,300
19299,1,300
19311,1,300
19349,1,300
19353,1,300
19402,1,300
19413,1,300
19431,1,300
19467,1,300
19624,1,300
19642,1,300
19714,1,300
19815,1,300
19896,1,300
19921,1,300
19955,1,300
19965,1,300
19974,1,300
20037,1,300
20046,1,300
20111,1,300
20113,1,300
20210,1,300
20221,1,300
20224,1,300
20230,1,300
20264,1,300
20269,1,300
20303,1,300
20330,1,300
20381,1,300
20391,1,300
20393,1,300
20403,1,300
20485,1,300
20592,1,300
20593,1,300
20680,1,300
20716,1,300
20724,1,300
20771,1,300
20788,1,300
20851,1,300
20884,1,300
20919,1,300
21075,1,300
21084,1,300
21149,1,300
21167,1,300
21181,1,300
21199,1,300
21204,1,300
21222,1,300
21226,1,300
21339,1,300
21351,1,300
21353,1,300
21359,1,300
21393,1,300
21423,1,300
21425,1,300
21440,1,300
21445,1,300
21455,1,300
21461,1,300
21492,1,300
21511,1,300
21517,1,300
21542,1,300
21630,1,300
21634,1,300
21652,1,300
22032,1,300
22037,1,300
22076,1,300
22092,1,300
22097,1,300
22113,1,300
22173,1,300
22243,1,300
22292,1,300
22354,1,300
22369,1,300
22420,1,300
22427,1,300
22598,1,300
22601,1,300
22615,1,300
22631,1,300
22669,1,300
22751,1,300
22760,1,300
22771,1,300
22801,1,300
22824,1,300
22835,1,300
22836,1,300
22843,1,300
22860,1,300
23056,1,300
23099,1,300
23116,1,300
23177,1,300
23191,1,300
23201,1,300
23218,1,300
23387,1,300
23407,1,300
23478,1,300
23504,1,300
23537,1,300
23569,1,300
23571,1,300
23667,1,300
23668,1,300
23714,1,300
23726,1,300
23796,1,300
23805,1,300
23852,1,300
23857,1,300
23945,1,300
23977,1,300
24008,1,300
24031,1,300
24051,1,300
24074,1,300
24075,1,300
24078,1,300
24079,1,300
24116,1,300
24128,1,300
24158,1,300
24178,1,300
24251,1,300
24342,1,300
24428,1,300
24494,1,300
24514,1,300
24514,1,300
24518,1,300
24520,1,300
24549,1,300
24577,1,300
24578,1,300
24636,1,300
24724,1,300
24743,1,300
24782,1,300
24790,1,300
24890,1,300
24933,1,300
25012,1,300
25037,1,300
25072,1,300
25079,1,300
25094,1,300
25293,1,300
25320,1,300
25452,1,300
25501,1,300
25570,1,300
25578,1,300
25590,1,300
